latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-8.119508,112.24978,171.0,25200,Asia/Jakarta,GMT+7

time,temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%)
2020-01-27,26.5,4.90,85
2020-01-28,26.2,4.10,86
2020-01-29,26.1,16.00,87
2020-01-30,25.1,28.80,91
2020-01-31,26.1,1.60,82
2020-02-01,25.7,15.70,86
2020-02-02,25.3,11.50,89
2020-02-03,25.5,5.70,89
2020-02-04,25.9,1.00,86
2020-02-05,25.8,2.20,85
2020-02-06,25.9,3.80,87
2020-02-07,25.9,6.20,87
2020-02-08,26.3,1.60,85
2020-02-09,24.6,18.50,92
2020-02-10,25.5,11.40,87
2020-02-11,25.8,10.50,88
2020-02-12,25.3,26.60,91
2020-02-13,25.8,25.80,88
2020-02-14,25.6,14.30,90
2020-02-15,25.4,15.00,91
2020-02-16,25.7,9.50,89
2020-02-17,25.3,25.00,90
2020-02-18,25.6,11.30,86
2020-02-19,25.0,12.30,86
2020-02-20,24.9,11.50,88
2020-02-21,25.4,25.70,89
2020-02-22,25.8,18.70,89
2020-02-23,26.2,3.70,87
2020-02-24,26.3,3.30,84
2020-02-25,25.8,9.80,88
2020-02-26,25.7,13.10,88
2020-02-27,26.3,11.10,85
2020-02-28,25.8,12.30,88
2020-02-29,25.5,22.30,89
